pack	locus	dcs	syllables	metre	metre_type	method	confidence	text
gita-7	Bhagavadgītā 7.19		16	anuṣṭubh	jati	syllable-heuristic	medium	bahūnāṃ janmanām ante jñānavān māṃ prapadyate
gita-7	Bhagavadgītā 7.20		16	anuṣṭubh	jati	syllable-heuristic	medium	kāmais tais tair hṛta-jñānāḥ prapadyante ‘nya-devatāḥ
gita-7	Bhagavadgītā 7.21		16	anuṣṭubh	jati	syllable-heuristic	medium	yo yo yāṃ yāṃ tanuṃ bhaktaḥ śraddhayārcitum icchati
gita-7	Bhagavadgītā 7.22		16	anuṣṭubh	jati	syllable-heuristic	medium	sa tayā śraddhayā yuktas tasyā rādhanam īhate
gita-7	Bhagavadgītā 7.23		16	anuṣṭubh	jati	syllable-heuristic	medium	antavat tu phalaṃ teṣāṃ tad bhavaty alpa-medhasām
gita-7	Bhagavadgītā 7.24		16	anuṣṭubh	jati	syllable-heuristic	medium	avyaktaṃ vyaktim āpannaṃ manyante mām abuddhayaḥ
gita-7	Bhagavadgītā 7.25		16	anuṣṭubh	jati	syllable-heuristic	medium	nāhaṃ prakāśaḥ sarvasya yoga-māyā-samāvṛtaḥ
gita-7	Bhagavadgītā 7.26		16	anuṣṭubh	jati	syllable-heuristic	medium	vedāhaṃ samatītāni vartamānāni cārjuna
gita-7	Bhagavadgītā 7.27		16	anuṣṭubh	jati	syllable-heuristic	medium	icchā-dveṣa-samutthena dvaṃdva-mohena bhārata
gita-7	Bhagavadgītā 7.28		16	anuṣṭubh	jati	syllable-heuristic	medium	yeṣāṃ tv anta-gataṃ pāpaṃ janānāṃ puṇya-karmaṇām
gita-7	Bhagavadgītā 7.29		16	anuṣṭubh	jati	syllable-heuristic	medium	jarā-maraṇa-mokṣāya mām āśritya yatanti ye
gita-7	Bhagavadgītā 7.30		16	anuṣṭubh	jati	syllable-heuristic	medium	sādhi-bhūtādhi-daivaṃ māṃ sādhi-yajñaṃ ca ye viduḥ
gita-8	Bhagavadgītā 8.1		6			unresolved		arjuna uvāca
gita-8	Bhagavadgītā 8.2		16	anuṣṭubh	jati	syllable-heuristic	medium	adhi-yajñaḥ kathaṃ ko ‘tra dehe ‘smin madhusūdana
gita-8	Bhagavadgītā 8.3		7			unresolved		śrī-bhagavān uvāca
gita-8	Bhagavadgītā 8.4		16	anuṣṭubh	jati	syllable-heuristic	medium	adhi-bhūtaṃ kṣaro bhāvaḥ puruṣaś cādhi-daivatam
gita-8	Bhagavadgītā 8.5		16	anuṣṭubh	jati	syllable-heuristic	medium	anta-kāle ca mām eva smaran muktvā kalevaram
gita-8	Bhagavadgītā 8.6		16	anuṣṭubh	jati	syllable-heuristic	medium	yaṃ yaṃ vāpi smaran bhāvaṃ tyajaty ante kalevaram
gita-8	Bhagavadgītā 8.7		16	anuṣṭubh	jati	syllable-heuristic	medium	tasmāt sarveṣu kāleṣu mām anusmara yudhya ca
gita-8	Bhagavadgītā 8.8		16	anuṣṭubh	jati	syllable-heuristic	medium	abhyāsa-yoga-yuktena cetasā nānya-gāminā
gita-8	Bhagavadgītā 8.9		11			unresolved		kaviṃ purāṇam anuśāsitāram
gita-8	Bhagavadgītā 8.10		11	vaMSasTa	vrtta	vidyut-chandas	high	prayāṇa-kāle manasācalena
gita-8	Bhagavadgītā 8.11		11	vaMSasTa	vrtta	vidyut-chandas	high	yad akṣaraṃ veda-vido vadanti
gita-8	Bhagavadgītā 8.12		16	anuṣṭubh	jati	syllable-heuristic	medium	sarva-dvārāṇi saṃyamya mano hṛdi nirudhya ca
gita-8	Bhagavadgītā 8.13		16	anuṣṭubh	jati	syllable-heuristic	medium	om ity ekākṣaraṃ brahma vyāharan mām anusmaran
gita-8	Bhagavadgītā 8.14		16	anuṣṭubh	jati	syllable-heuristic	medium	ananya-cetāḥ satataṃ yo māṃ smarati nityaśaḥ
gita-8	Bhagavadgītā 8.15		16	anuṣṭubh	jati	syllable-heuristic	medium	mām upetya punar-janma duḥkhālayam aśāśvatam
gita-8	Bhagavadgītā 8.16		16	anuṣṭubh	jati	syllable-heuristic	medium	ā-brahma-bhuvanāl lokāḥ punar āvartino ‘rjuna
gita-8	Bhagavadgītā 8.17		16	anuṣṭubh	jati	syllable-heuristic	medium	sahasra-yuga-paryantam ahar yad brahmaṇo viduḥ
gita-8	Bhagavadgītā 8.18		16	anuṣṭubh	jati	syllable-heuristic	medium	avyaktād vyaktayaḥ sarvāḥ prabhavanty ahar-āgame
gita-8	Bhagavadgītā 8.19		16	anuṣṭubh	jati	syllable-heuristic	medium	bhūta-grāmaḥ sa evāyaṃ bhūtvā bhūtvā pralīyate
gita-8	Bhagavadgītā 8.20		16	anuṣṭubh	jati	syllable-heuristic	medium	paras tasmāt tu bhāvo ‘nyo ‘vyakto ‘vyaktāt sanātanaḥ
gita-8	Bhagavadgītā 8.21		16	anuṣṭubh	jati	syllable-heuristic	medium	avyakto ‘kṣara ity uktas tam āhuḥ paramāṃ gatim
gita-8	Bhagavadgītā 8.22		16	anuṣṭubh	jati	syllable-heuristic	medium	puruṣaḥ sa paraḥ pārtha bhaktyā labhyas tv ananyayā
gita-8	Bhagavadgītā 8.23		16	anuṣṭubh	jati	syllable-heuristic	medium	yatra kāle tv anāvṛttim āvṛttiṃ caiva yoginaḥ
gita-8	Bhagavadgītā 8.24		16	anuṣṭubh	jati	syllable-heuristic	medium	agnir jyotir ahaḥ śuklaḥ ṣaṇ-māsā uttarāyaṇam
gita-8	Bhagavadgītā 8.25		16	anuṣṭubh	jati	syllable-heuristic	medium	dhūmo rātris tathā kṛṣṇaḥ ṣaṇ-māsā dakṣiṇāyanam
gita-8	Bhagavadgītā 8.26		16	anuṣṭubh	jati	syllable-heuristic	medium	śukla-kṛṣṇe gatī hy ete jagataḥ śāśvate mate
gita-8	Bhagavadgītā 8.27		16	anuṣṭubh	jati	syllable-heuristic	medium	naite sṛtī pārtha jānan yogī muhyati kaś-cana
gita-8	Bhagavadgītā 8.28		11	indravaMSA	vrtta	vidyut-chandas	high	vedeṣu yajñeṣu tapaḥsu caiva
gita-9	Bhagavadgītā 9.1		7			unresolved		śrī-bhagavān uvāca
gita-9	Bhagavadgītā 9.2		16	anuṣṭubh	jati	syllable-heuristic	medium	rāja-vidyā rāja-guhyaṃ pavitram idam uttamam
gita-9	Bhagavadgītā 9.3		16	anuṣṭubh	jati	syllable-heuristic	medium	aśraddadhānāḥ puruṣā dharmasyāsya paraṃtapa
gita-9	Bhagavadgītā 9.4		16	anuṣṭubh	jati	syllable-heuristic	medium	mayā tatam idaṃ sarvaṃ jagad avyakta-mūrtinā
gita-9	Bhagavadgītā 9.5		16	anuṣṭubh	jati	syllable-heuristic	medium	na ca mat-sthāni bhūtāni paśya me yogam aiśvaram
gita-9	Bhagavadgītā 9.6		16	anuṣṭubh	jati	syllable-heuristic	medium	yathākāśa-sthito nityaṃ vāyuḥ sarvatra-go mahān
gita-9	Bhagavadgītā 9.7		16	anuṣṭubh	jati	syllable-heuristic	medium	sarva-bhūtāni kaunteya prakṛtiṃ yānti māmikām
gita-9	Bhagavadgītā 9.8		16	anuṣṭubh	jati	syllable-heuristic	medium	prakṛtiṃ svām avaṣṭabhya visṛjāmi punaḥ punaḥ
gita-9	Bhagavadgītā 9.9		16	anuṣṭubh	jati	syllable-heuristic	medium	na ca māṃ tāni karmāṇi nibadhnanti dhanaṃjaya
gita-9	Bhagavadgītā 9.10		16	anuṣṭubh	jati	syllable-heuristic	medium	mayādhyakṣeṇa prakṛtiḥ sūyate sa-carācaram
gita-9	Bhagavadgītā 9.11		16	anuṣṭubh	jati	syllable-heuristic	medium	avajānanti māṃ mūḍhā mānuṣīṃ tanum āśritam
gita-9	Bhagavadgītā 9.12		16	anuṣṭubh	jati	syllable-heuristic	medium	moghāśā mogha-karmāṇo mogha-jñānā vicetasaḥ
gita-9	Bhagavadgītā 9.13		16	anuṣṭubh	jati	syllable-heuristic	medium	mahātmānas tu māṃ pārtha daivīṃ prakṛtim āśritāḥ
gita-9	Bhagavadgītā 9.14		16	anuṣṭubh	jati	syllable-heuristic	medium	satataṃ kīrtayanto māṃ yatantaś ca dṛḍha-vratāḥ
gita-9	Bhagavadgītā 9.15		16	anuṣṭubh	jati	syllable-heuristic	medium	jñāna-yajñena cāpy anye yajanto mām upāsate
gita-9	Bhagavadgītā 9.16		16	anuṣṭubh	jati	syllable-heuristic	medium	ahaṃ kratur ahaṃ yajñaḥ svadhāham aham auṣadham
gita-9	Bhagavadgītā 9.17		16	anuṣṭubh	jati	syllable-heuristic	medium	pitāham asya jagato mātā dhātā pitā-mahaḥ
gita-9	Bhagavadgītā 9.18		16	anuṣṭubh	jati	syllable-heuristic	medium	gatir bhartā prabhuḥ sākṣī nivāsaḥ śaraṇaṃ suhṛt
gita-9	Bhagavadgītā 9.19		16	anuṣṭubh	jati	syllable-heuristic	medium	tapāmy aham ahaṃ varṣaṃ nigṛhṇāmy utsṛjāmi ca
gita-9	Bhagavadgītā 9.20		11	SAlinI	vrtta	vidyut-chandas	high	trai-vidyā māṃ soma-pāḥ pūta-pāpā
gita-9	Bhagavadgītā 9.21		11	SAlinI	vrtta	vidyut-chandas	high	te taṃ bhuktvā svarga-lokaṃ viśālaṃ
gita-9	Bhagavadgītā 9.22		16	anuṣṭubh	jati	syllable-heuristic	medium	ananyāś cintayanto māṃ ye janāḥ paryupāsate
gita-9	Bhagavadgītā 9.23		16	anuṣṭubh	jati	syllable-heuristic	medium	ye ‘py anya-devatā-bhaktā yajante śraddhayānvitāḥ
gita-9	Bhagavadgītā 9.24		16	anuṣṭubh	jati	syllable-heuristic	medium	ahaṃ hi sarva-yajñānāṃ bhoktā ca prabhur eva ca
gita-9	Bhagavadgītā 9.25		16	anuṣṭubh	jati	syllable-heuristic	medium	yānti deva-vratā devān pitṝn yānti pitṛ-vratāḥ
gita-9	Bhagavadgītā 9.26		16	anuṣṭubh	jati	syllable-heuristic	medium	patraṃ puṣpaṃ phalaṃ toyaṃ yo me bhaktyā prayacchati
gita-9	Bhagavadgītā 9.27		16	anuṣṭubh	jati	syllable-heuristic	medium	yat karoṣi yad aśnāsi yaj juhoṣi dadāsi yat
gita-9	Bhagavadgītā 9.28		16	anuṣṭubh	jati	syllable-heuristic	medium	śubhāśubha-phalair evaṃ mokṣyase karma-bandhanaiḥ
gita-9	Bhagavadgītā 9.29		16	anuṣṭubh	jati	syllable-heuristic	medium	samo ‘haṃ sarva-bhūteṣu na me dveṣyo ‘sti na priyaḥ
gita-9	Bhagavadgītā 9.30		16	anuṣṭubh	jati	syllable-heuristic	medium	api cet sudurācāro bhajate mām ananya-bhāk
gita-9	Bhagavadgītā 9.31		16	anuṣṭubh	jati	syllable-heuristic	medium	kṣipraṃ bhavati dharmātmā śaśvac-chāntiṃ nigacchati
gita-9	Bhagavadgītā 9.32		16	anuṣṭubh	jati	syllable-heuristic	medium	māṃ hi pārtha vyapāśritya ye ‘pi syuḥ pāpa-yonayaḥ
gita-9	Bhagavadgītā 9.33		16	anuṣṭubh	jati	syllable-heuristic	medium	kiṃ punar brāhmaṇāḥ puṇyā bhaktā rāja-rṣayas tathā
gita-9	Bhagavadgītā 9.34		16	anuṣṭubh	jati	syllable-heuristic	medium	man-manā bhava mad-bhakto mad-yājī māṃ namas kuru
