id	type	question	answer	choices	verdict_refs	source_dataset
ZOD-1214	classify-verdict	In the dictionaries, are तुष्टिमन्त् (tuṣṭimant) and तुष्टिमत् (tuṣṭimat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:83012:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1215	classify-verdict	In the dictionaries, are तृप्तिमन्त् (tṛptimant) and तृप्तिमत् (tṛptimat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:83329:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1216	classify-verdict	In the dictionaries, are तृष्यावन्त् (tṛṣyāvant) and तृष्यावत् (tṛṣyāvat) treated as ONE lexeme with two stem spellings, or not?	at_only	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:83367:at_only	dcs-nominal-class-split-adj
ZOD-1217	classify-verdict	In the dictionaries, are तोयवन्त् (toyavant) and तोयवत् (toyavat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:83636:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1218	classify-verdict	In the dictionaries, are त्रपावन्त् (trapāvant) and त्रपावत् (trapāvat) treated as ONE lexeme with two stem spellings, or not?	at_only	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:83766:at_only	dcs-nominal-class-split-adj
ZOD-1219	classify-verdict	In the dictionaries, are दीधितिमन्त् (dīdhitimant) and दीधितिमत् (dīdhitimat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:84668:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1220	classify-verdict	In the dictionaries, are दूष्यन्त् (dūṣyant) and दूष्यत् (dūṣyat) treated as ONE lexeme with two stem spellings, or not?	at_only	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:86108:at_only	dcs-nominal-class-split-adj
ZOD-1221	classify-verdict	In the dictionaries, are दूर्वावन्त् (dūrvāvant) and दूर्वावत् (dūrvāvat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:86250:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1222	classify-verdict	In the dictionaries, are जघ्निवन्त् (jaghnivant) and जघ्निवत् (jaghnivat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:87292:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1223	classify-verdict	In the dictionaries, are जञ्जणाभवन्त् (jañjaṇābhavant) and जञ्जणाभवत् (jañjaṇābhavat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:87332:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1224	classify-verdict	In the dictionaries, are जनवन्त् (janavant) and जनवत् (janavat) treated as ONE lexeme with two stem spellings, or not?	at_only	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:87492:at_only	dcs-nominal-class-split-adj
ZOD-1225	classify-verdict	In the dictionaries, are जयवन्त् (jayavant) and जयवत् (jayavat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:87847:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1226	classify-verdict	In the dictionaries, are जलवन्त् (jalavant) and जलवत् (jalavat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:88216:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1227	classify-verdict	In the dictionaries, are जावन्त् (jāvant) and जावत् (jāvat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:88465:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1228	classify-verdict	In the dictionaries, are जीववन्त् (jīvavant) and जीववत् (jīvavat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:89282:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1229	classify-verdict	In the dictionaries, are जूतिमन्त् (jūtimant) and जूतिमत् (jūtimat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:89480:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1230	classify-verdict	In the dictionaries, are ज्मायन्त् (jmāyant) and ज्मायत् (jmāyat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:89751:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1231	classify-verdict	In the dictionaries, are दौहित्रवन्त् (dauhitravant) and दौहित्रवत् (dauhitravat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:90248:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1232	classify-verdict	In the dictionaries, are धयद्वन्त् (dhayadvant) and धयद्वत् (dhayadvat) treated as ONE lexeme with two stem spellings, or not?	at_only	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:91883:at_only	dcs-nominal-class-split-adj
ZOD-1233	classify-verdict	In the dictionaries, are पानवन्त् (pānavant) and पानवत् (pānavat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:92925:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1234	classify-verdict	In the dictionaries, are पाजस्वन्त् (pājasvant) and पाजस्वत् (pājasvat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:93123:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1235	classify-verdict	In the dictionaries, are पाथेयवन्त् (pātheyavant) and पाथेयवत् (pātheyavat) treated as ONE lexeme with two stem spellings, or not?	at_only	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:93537:at_only	dcs-nominal-class-split-adj
ZOD-1236	classify-verdict	In the dictionaries, are पिडकावन्त् (piḍakāvant) and पिडकावत् (piḍakāvat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:94766:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1237	classify-verdict	In the dictionaries, are पितृवन्त् (pitṛvant) and पितृवत् (pitṛvat) treated as ONE lexeme with two stem spellings, or not?	at_only	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:94985:at_only	dcs-nominal-class-split-adj
ZOD-1238	classify-verdict	In the dictionaries, are तडागवन्त् (taḍāgavant) and तडागवत् (taḍāgavat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:95887:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1239	classify-verdict	In the dictionaries, are तपोवन्त् (tapovant) and तपोवत् (tapovat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:96470:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1240	classify-verdict	In the dictionaries, are तर्ष्यावन्त् (tarṣyāvant) and तर्ष्यावत् (tarṣyāvat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:96851:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1241	classify-verdict	In the dictionaries, are तवस्वन्त् (tavasvant) and तवस्वत् (tavasvat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:96934:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1242	classify-verdict	In the dictionaries, are तविषीमन्त् (taviṣīmant) and तविषीमत् (taviṣīmat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:96940:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1243	classify-verdict	In the dictionaries, are सुवर्वन्त् (suvarvant) and सुवर्वत् (suvarvat) treated as ONE lexeme with two stem spellings, or not?	at_only	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:98248:at_only	dcs-nominal-class-split-adj
ZOD-1244	classify-verdict	In the dictionaries, are सुषुमन्त् (suṣumant) and सुषुमत् (suṣumat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:98538:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1245	classify-verdict	In the dictionaries, are सृगवन्त् (sṛgavant) and सृगवत् (sṛgavat) treated as ONE lexeme with two stem spellings, or not?	at_only	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:99572:at_only	dcs-nominal-class-split-adj
ZOD-1246	classify-verdict	In the dictionaries, are सृष्टिमन्त् (sṛṣṭimant) and सृष्टिमत् (sṛṣṭimat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:99619:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1247	classify-verdict	In the dictionaries, are सैकतवन्त् (saikatavant) and सैकतवत् (saikatavat) treated as ONE lexeme with two stem spellings, or not?	at_only	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:99874:at_only	dcs-nominal-class-split-adj
ZOD-1248	classify-verdict	In the dictionaries, are सैरावन्त् (sairāvant) and सैरावत् (sairāvat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:99960:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1249	classify-verdict	In the dictionaries, are सोदर्यवन्त् (sodaryavant) and सोदर्यवत् (sodaryavat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:100024:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1250	classify-verdict	In the dictionaries, are त्सरुमन्त् (tsarumant) and त्सरुमत् (tsarumat) treated as ONE lexeme with two stem spellings, or not?	at_only	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:100512:at_only	dcs-nominal-class-split-adj
ZOD-1251	classify-verdict	In the dictionaries, are दधिवन्त् (dadhivant) and दधिवत् (dadhivat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:100969:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1252	classify-verdict	In the dictionaries, are स्तोत्रवन्त् (stotravant) and स्तोत्रवत् (stotravat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:102435:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1253	classify-verdict	In the dictionaries, are स्थामवन्त् (sthāmavant) and स्थामवत् (sthāmavat) treated as ONE lexeme with two stem spellings, or not?	at_only	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:102941:at_only	dcs-nominal-class-split-adj
ZOD-1254	classify-verdict	In the dictionaries, are स्थितवन्त् (sthitavant) and स्थितवत् (sthitavat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:102983:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1255	classify-verdict	In the dictionaries, are स्थिविमन्त् (sthivimant) and स्थिविमत् (sthivimat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:103119:one_lexeme_two_spellings	dcs-nominal-class-split-adj
ZOD-1256	classify-verdict	In the dictionaries, are सरित्वन्त् (saritvant) and सरित्वत् (saritvat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split-adj:104155:one_lexeme_two_spellings	dcs-nominal-class-split-adj
