adhyaya	verse	gold_form	gold_lemma	gold_pos	dcs_form	dcs_lemma	dcs_upos	class	lemma_match	pos_match	convention	n_gold	n_dcs
10	10.34	udbhavaḥ	ud-bhava	nominal	udbhavaḥ	udbhava	nominal	MATCH	yes	yes		1	1
10	10.34	ca	ca	indecl	ca	ca	indecl	MATCH	yes	yes		1	1
10	10.34	bhaviṣyatām	bhaviṣyant	nominal	bhaviṣyatām	bhū	verb	LEMMA+POS_DIVERGE	no	no		1	1
10	10.34	kīrtiḥ	kīrti	nominal	kīrtiḥ	kīrti	nominal	MATCH	yes	yes		1	1
10	10.34	śrīḥ	śrī	nominal	śrīḥ	śrī	nominal	MATCH	yes	yes		1	1
10	10.34	vāk	vāk	nominal	vāc	vāc	nominal	LEMMA_DIVERGE	no	yes		1	1
10	10.34	ca	ca	indecl	ca	ca	indecl	MATCH	yes	yes		1	1
10	10.34	nārīṇām	nārī	nominal	nārīṇāṃ	nārī	nominal	MATCH	yes	yes		1	1
10	10.34	smṛtiḥ	smṛti	nominal	smṛtiḥ	smṛti	nominal	MATCH	yes	yes		1	1
10	10.34	medhā	medhā	nominal	medhā	medhā	nominal	MATCH	yes	yes		1	1
10	10.34	dhṛtiḥ	dhṛti	nominal	dhṛtiḥ	dhṛti	nominal	MATCH	yes	yes		1	1
10	10.34	kṣamā	kṣamā	nominal	kṣamā	kṣamā	nominal	MATCH	yes	yes		1	1
10	10.35	bṛhat-sāma	bṛhat-sāman	nominal	bṛhatsāma	bṛhatsāman	nominal	MATCH	yes	yes		1	1
10	10.35	tathā	tathā	indecl	tathā	tathā	indecl	MATCH	yes	yes		1	1
10	10.35	sāmnām	sāman	nominal	sāmnāṃ	sāman	nominal	MATCH	yes	yes		1	1
10	10.35	gāyatrī	gāyatrī	nominal	gāyatrī	gāyatrī	nominal	MATCH	yes	yes		1	1
10	10.35	chandasām	chandas	nominal	chandasām	chandas	nominal	MATCH	yes	yes		1	1
10	10.35	aham	asmat	nominal	aham	mad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
10	10.35	māsānām	māsa	nominal	māsānāṃ	māsa	nominal	MATCH	yes	yes		1	1
10	10.35	mārgaśīrṣaḥ	mārga-śīrṣa	nominal	mārgaśīrṣo	mārgaśīrṣa	nominal	MATCH	yes	yes		1	1
10	10.35	aham	asmat	nominal	'ham	mad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
10	10.35	ṛtūnām	ṛtu	nominal	ṛtūnāṃ	ṛtu	nominal	MATCH	yes	yes		1	1
10	10.35	kusumā-karaḥ	kusuma-ākara	nominal	kusumākaraḥ	kusumākara	nominal	LEMMA_CONVENTION	no	yes	vowel-sandhi/contraction	1	1
10	10.36	dyūtam	dyūta	nominal	dyūtaṃ	dyūta	nominal	MATCH	yes	yes		1	1
10	10.36	chalayatām	chalayant	nominal	chalayatām	chalay	verb	LEMMA+POS_DIVERGE	no	no		1	1
10	10.36	asmi	√as	verb	asmi	as	verb	MATCH	yes	yes		1	1
10	10.36	tejaḥ	tejas	nominal	tejaḥ	tejas	nominal	MATCH	yes	yes		1	1
10	10.36	tejasvinām	tejasvin	nominal	tejasvinām	tejasvin	indecl	POS_DIVERGE	yes	no		1	1
10	10.36	aham	asmat	nominal	aham	mad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
10	10.36	jayaḥ	jaya	nominal	jayo	jaya	nominal	MATCH	yes	yes		1	1
10	10.36	asmi	√as	verb	'smi	as	verb	MATCH	yes	yes		1	1
10	10.36	vyavasāyaḥ	vyavasāya	nominal	vyavasāyo	vyavasāya	nominal	MATCH	yes	yes		1	1
10	10.36	asmi	√as	verb	'smi	as	verb	MATCH	yes	yes		1	1
10	10.36	sattvam	sattva	nominal	sattvaṃ	sattva	nominal	MATCH	yes	yes		1	1
10	10.36	sattvavatām	sattva-vant	nominal	sattvavatām	sattvavat	indecl	LEMMA_CONVENTION+POS_DIVERGE	no	no	final-t/d+n	1	1
10	10.36	aham	asmat	nominal	aham	mad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
10	10.37	vṛṣṇīnām	vṛṣṇi	nominal	vṛṣṇīnāṃ	vṛṣṇi	nominal	MATCH	yes	yes		1	1
10	10.37	vāsudevaḥ	vāsudeva	nominal	vāsudevo	vāsudeva	nominal	MATCH	yes	yes		1	1
10	10.37	asmi	√as	verb	'smi	as	verb	MATCH	yes	yes		1	1
10	10.37	pāṇḍavānām	pāṇḍava	nominal	pāṇḍavānāṃ	pāṇḍava	nominal	MATCH	yes	yes		1	1
10	10.37	dhanaṁjayaḥ	dhanaṁ-jaya	nominal	dhanaṃjayaḥ	dhanaṃjaya	nominal	MATCH	yes	yes		1	1
10	10.37	munīnām	muni	nominal	munīnām	muni	nominal	MATCH	yes	yes		1	1
10	10.37	api	api	indecl	api	api	indecl	MATCH	yes	yes		1	1
10	10.37	aham	asmat	nominal	aham	mad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
10	10.37	vyāsaḥ	vyāsa	nominal	vyāsaḥ	vyāsa	nominal	MATCH	yes	yes		1	1
10	10.37	kavīnām	kavi	nominal	kavīnām	kavi	nominal	MATCH	yes	yes		1	1
10	10.37	uśanā	uśanas	nominal	uśanā	uśanas	nominal	MATCH	yes	yes		1	1
10	10.37	kaviḥ	kavi	nominal	kaviḥ	kavi	nominal	MATCH	yes	yes		1	1
10	10.38	daṇḍaḥ	daṇḍa	nominal	daṇḍo	daṇḍa	nominal	MATCH	yes	yes		1	1
10	10.38	damayatām	damayant	nominal	damayatām	damay	verb	LEMMA+POS_DIVERGE	no	no		1	1
10	10.38	asmi	√as	verb	asmi	as	verb	MATCH	yes	yes		1	1
10	10.38	nītiḥ	nīti	nominal	nītiḥ	nīti	nominal	MATCH	yes	yes		1	1
10	10.38	asmi	√as	verb	asmi	as	verb	MATCH	yes	yes		1	1
10	10.38	jigīṣatām	jigīṣant	nominal	jigīṣatām	jigīṣ	verb	LEMMA+POS_DIVERGE	no	no		1	1
10	10.38	maunam	mauna	nominal	maunaṃ	mauna	nominal	MATCH	yes	yes		1	1
10	10.38	ca	ca	indecl	ca	ca	indecl	MATCH	yes	yes		1	1
10	10.38	eva	eva	indecl	eva	eva	indecl	MATCH	yes	yes		1	1
10	10.38	asmi	√as	verb	asmi	as	verb	MATCH	yes	yes		1	1
10	10.38	guhyānām	guhya	nominal	guhyānāṃ	guhya	nominal	MATCH	yes	yes		1	1
10	10.38	jñānam	jñāna	nominal	jñānaṃ	jñāna	nominal	MATCH	yes	yes		1	1
10	10.38	jñānavatām	jñāna-vant	nominal	jñānavatām	jñānavat	indecl	LEMMA_CONVENTION+POS_DIVERGE	no	no	final-t/d+n	1	1
10	10.38	aham	asmat	nominal	aham	mad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
10	10.39	yat	yat	nominal	yat	yad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
10	10.39	ca	ca	indecl	ca	ca	indecl	MATCH	yes	yes		1	1
10	10.39	api	api	indecl	api	api	indecl	MATCH	yes	yes		1	1
10	10.39	sarva-bhūtānām	sarva-bhūta	nominal	sarva|bhūtānām	sarva|bhūta	nominal|nominal	COMPOUND_SPLIT	n/a	n/a		1	2
10	10.39	bījam	bīja	nominal	bījaṃ	bīja	nominal	MATCH	yes	yes		1	1
10	10.39	tat	tat	nominal	tat	tad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
10	10.39	aham	asmat	nominal	aham	mad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
10	10.39	arjuna	arjuna	nominal	arjuna	arjuna	nominal	MATCH	yes	yes		1	1
10	10.39	na	na	indecl	na	na	indecl	MATCH	yes	yes		1	1
10	10.39	tat	tat	nominal	tat	tad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
10	10.39	asti	√as	verb	asti	as	verb	MATCH	yes	yes		1	1
10	10.39	vinā	vinā	indecl	vinā	vinā	indecl	MATCH	yes	yes		1	1
10	10.39	yat	yat	nominal	yat	yad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
10	10.39	syāt	√as	verb	syāt	as	verb	MATCH	yes	yes		1	1
10	10.39	mayā	asmat	nominal	mayā	mad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
10	10.39	bhūtam	bhūta	nominal	bhūtaṃ	bhū	verb	LEMMA+POS_DIVERGE	no	no		1	1
10	10.39	carācaram	cara-acara	nominal	carācaram	carācara	nominal	LEMMA_CONVENTION	no	yes	vowel-sandhi/contraction	1	1
10	10.40	na	na	indecl	na	na	indecl	MATCH	yes	yes		1	1
10	10.40	antaḥ	anta	nominal	antaḥ	anta	nominal	MATCH	yes	yes		1	1
10	10.40	asti	√as	verb	'sti	as	verb	MATCH	yes	yes		1	1
10	10.40	mama	asmat	nominal	mama	mad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
10	10.40	divyānām	divya	nominal	divyānāṃ	divya	indecl	POS_DIVERGE	yes	no		1	1
10	10.40	vibhūtīnām	vibhūti	nominal	vibhūtīnāṃ	vibhūti	nominal	MATCH	yes	yes		1	1
10	10.40	paraṁtapa	param-tapa	nominal	paraṃtapa	paraṃtapa	indecl	LEMMA_CONVENTION+POS_DIVERGE	no	no	nasal-class	1	1
10	10.40	eṣaḥ	etad	nominal	eṣa	etad	nominal	MATCH	yes	yes		1	1
10	10.40	tu	tu	indecl	tu	tu	indecl	MATCH	yes	yes		1	1
10	10.40	uddeśataḥ	uddeśataḥ	indecl	uddeśataḥ	uddeśa	nominal	LEMMA+POS_DIVERGE	no	no		1	1
10	10.40	proktaḥ	prokta	nominal	prokto	pravac	verb	LEMMA+POS_DIVERGE	no	no		1	1
10	10.40	vibhūteḥ	vibhūti	nominal	vibhūteḥ	vibhūti	nominal	MATCH	yes	yes		1	1
10	10.40	vistaraḥ	vistara	nominal	vistaraḥ	vistara	nominal	MATCH	yes	yes		1	1
10	10.40	mayā	asmat	nominal	mayā	mad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
10	10.41	yad yad	yat	nominal	yat	yad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
10					yat	yad	nominal	GOLD_ONLY				0	1
10	10.41	vibhūtimat	vibhūti-mant	nominal	vibhūtimat	vibhūtimat	indecl	LEMMA_CONVENTION+POS_DIVERGE	no	no	final-t/d+n	1	1
10	10.41	sattvam	sattva	nominal	sattvam	sattva	nominal	MATCH	yes	yes		1	1
10	10.41	śrīmat	śrī-mant	nominal	śrīmat	śrīmat	indecl	LEMMA_CONVENTION+POS_DIVERGE	no	no	final-t/d+n	1	1
10	10.41	ūrjitam	ūrjita	nominal	ūrjitam	ūrjay	verb	LEMMA+POS_DIVERGE	no	no		1	1
10	10.41	eva	eva	indecl	eva	eva	indecl	MATCH	yes	yes		1	1
10	10.41	vā	vā	indecl	vā	vā	indecl	MATCH	yes	yes		1	1
10	10.41	tat tat	tat	nominal	tat|tat	tad|tad	nominal|nominal	COMPOUND_SPLIT	n/a	n/a		1	2
10	10.41	eva	eva	indecl	eva	eva	indecl	MATCH	yes	yes		1	1
10	10.41	avagaccha	ava-√gam	verb	avagaccha	avagam	verb	MATCH	yes	yes		1	1
10	10.41	tvam	yuṣmat	nominal	tvaṃ	tvad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
10	10.41	mama	asmat	nominal	mama	mad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
10	10.41	tejo-‘ṁśa-saṁbhavam	tejaḥ-aṁśa-saṁbhava	nominal	tejaḥ|aṃśa|saṃbhavam	tejas|aṃśa|sambhava	nominal|nominal|nominal	COMPOUND_SPLIT	n/a	n/a		1	3
10	10.42	atha|vā	atha|vā	indecl|indecl	athavā	athavā	indecl	MERGE	n/a	n/a		2	1
10	10.42	bahunā	bahu	nominal	bahunā	bahu	indecl	POS_DIVERGE	yes	no		1	1
10	10.42	etena	etat	nominal	etena	etad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
10	10.42	kim	kim	indecl	kiṃ	ka	nominal	LEMMA_CONVENTION+POS_DIVERGE	no	no	pronoun-stem	1	1
10	10.42	jñātena	jñāta	nominal	jñātena	jñā	verb	LEMMA+POS_DIVERGE	no	no		1	1
10	10.42	tava	yuṣmat	nominal	tava	tvad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
10	10.42	arjuna	arjuna	nominal	arjuna	arjuna	nominal	MATCH	yes	yes		1	1
10	10.42	viṣṭabhya	vi-√stambh	unknown	viṣṭabhya	viṣṭambh	verb	LEMMA+POS_DIVERGE	no	no		1	1
10	10.42	aham	asmat	nominal	aham	mad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
10	10.42	idam	idam	nominal	idam	idam	nominal	MATCH	yes	yes		1	1
10	10.42	kṛtsnam	kṛtsna	nominal	kṛtsnam	kṛtsna	indecl	POS_DIVERGE	yes	no		1	1
10	10.42	ekāṁśena	eka-aṁśa	nominal	eka|aṃśena	eka|aṃśa	indecl|nominal	COMPOUND_SPLIT	n/a	n/a		1	2
10	10.42	sthitaḥ	sthita	nominal	sthito	sthā	verb	LEMMA+POS_DIVERGE	no	no		1	1
10	10.42	jagat	jagat	nominal	jagat	jagant	nominal	LEMMA_CONVENTION	no	yes	final-t/d+n	1	1
11	11.01	arjunaḥ	arjuna	nominal	arjuna	arjuna	nominal	MATCH	yes	yes		1	1
11	11.01	uvāca	√vac	verb	uvāca	vac	verb	MATCH	yes	yes		1	1
11	11.01	mad-anugrahāya	mad-anugraha	nominal	mad|anugrahāya	mad|anugraha	nominal|nominal	COMPOUND_SPLIT	n/a	n/a		1	2
11	11.01	paramam	parama	nominal	paramaṃ	parama	indecl	POS_DIVERGE	yes	no		1	1
11	11.01	guhyam	guhya	nominal	guhyam	guhya	nominal	MATCH	yes	yes		1	1
11	11.01	adhyātma-saṁjñitam	adhy-ātma-saṁjñita	nominal	adhyātma|saṃjñitam	adhyātma|saṃjñita	nominal|indecl	COMPOUND_SPLIT	n/a	n/a		1	2
11	11.01	yat	yat	nominal	yat	yad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
11	11.01	tvayā	yuṣmat	nominal	tvayā	tvad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
11	11.01	uktam	ukta	nominal	uktam	vac	verb	LEMMA+POS_DIVERGE	no	no		1	1
11	11.01	vacaḥ	vacas	nominal	vacaḥ	vacas	nominal	MATCH	yes	yes		1	1
11	11.01	tena	tat	nominal	tena	tad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
11	11.01	mohaḥ	moha	nominal	moho	moha	nominal	MATCH	yes	yes		1	1
11	11.01	ayam	idam	nominal	'yaṃ	idam	nominal	MATCH	yes	yes		1	1
11	11.01	vigataḥ	vigata	nominal	vigato	vigam	verb	LEMMA+POS_DIVERGE	no	no		1	1
11	11.01	mama	asmat	nominal	mama	mad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
11	11.02	bhavāpyayau	bhava-apyaya	nominal	bhava|apyayau	bhava|apyaya	nominal|nominal	COMPOUND_SPLIT	n/a	n/a		1	2
11	11.02	hi	hi	indecl	hi	hi	indecl	MATCH	yes	yes		1	1
11	11.02	bhūtānām	bhūta	nominal	bhūtānāṃ	bhūta	nominal	MATCH	yes	yes		1	1
11	11.02	śrutau	śruta	nominal	śrutau	śru	verb	LEMMA+POS_DIVERGE	no	no		1	1
11	11.02	vistaraśaḥ	vistaraśaḥ	indecl	vistaraśo	vistaraśaḥ	indecl	MATCH	yes	yes		1	1
11	11.02	mayā	asmat	nominal	mayā	mad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
11	11.02	tvattaḥ	tvattaḥ	indecl	tvattaḥ	tvad	nominal	LEMMA+POS_DIVERGE	no	no		1	1
11	11.02	kamala-patrākṣa	kamala-patra-akṣa	nominal	kamala|patra|akṣa	kamala|pattra|akṣa	nominal|nominal|nominal	COMPOUND_SPLIT	n/a	n/a		1	3
11	11.02	māhātmyam	māhā-ātmya	nominal	māhātmyam	māhātmya	nominal	LEMMA_CONVENTION	no	yes	vowel-sandhi/contraction	1	1
11	11.02	api	api	indecl	api	api	indecl	MATCH	yes	yes		1	1
11	11.02	ca	ca	indecl	ca	ca	indecl	MATCH	yes	yes		1	1
11	11.02	avyayam	a-vyaya	nominal	avyayam	avyaya	indecl	POS_DIVERGE	yes	no		1	1
11	11.03	evam	evam	indecl	evam	evam	indecl	MATCH	yes	yes		1	1
11	11.03	etat	etat	nominal	etat	etad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
11	11.03	yathā	yathā	indecl	yathā	yathā	indecl	MATCH	yes	yes		1	1
11	11.03	āttha	√ah	verb	āttha	ah	verb	MATCH	yes	yes		1	1
11	11.03	tvam	yuṣmat	nominal	tvam	tvad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
11	11.03	ātmānam	ātman	nominal	ātmānam	ātman	nominal	MATCH	yes	yes		1	1
11	11.03	parameśvara	parama-īśvara	nominal	parameśvara	parameśvara	nominal	LEMMA_CONVENTION	no	yes	vowel-sandhi/contraction	1	1
11	11.03	draṣṭum	√dṛś	unknown	draṣṭum	dṛś	verb	POS_DIVERGE	yes	no		1	1
11	11.03	icchāmi	√iṣ	verb	icchāmi	iṣ	verb	MATCH	yes	yes		1	1
11	11.03	te	yuṣmat	nominal	te	tvad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
11	11.03	rūpam	rūpa	nominal	rūpam	rūpa	nominal	MATCH	yes	yes		1	1
11	11.03	aiśvaram	aiśvara	nominal	aiśvaram	aiśvara	indecl	POS_DIVERGE	yes	no		1	1
11	11.03	puruṣottama	puruṣa-uttama	nominal	puruṣottama	puruṣottama	nominal	LEMMA_CONVENTION	no	yes	vowel-sandhi/contraction	1	1
11	11.04	manyase	√man	verb	manyase	man	verb	MATCH	yes	yes		1	1
11	11.04	yadi	yadi	indecl	yadi	yadi	indecl	MATCH	yes	yes		1	1
11	11.04	tat	tat	nominal	tat	tad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
11	11.04	śakyam	śakya	nominal	śakyam	śakya	indecl	POS_DIVERGE	yes	no		1	1
11	11.04	mayā	asmat	nominal	mayā	mad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
11	11.04	draṣṭum	√dṛś	unknown	draṣṭum	dṛś	verb	POS_DIVERGE	yes	no		1	1
11	11.04	iti	iti	indecl	iti	iti	indecl	MATCH	yes	yes		1	1
11	11.04	prabho	pra-bhu	nominal	prabho	prabhu	nominal	MATCH	yes	yes		1	1
11	11.04	yogeśvara	yoga-īśvara	nominal	yoga|īśvara	yoga|īśvara	nominal|nominal	COMPOUND_SPLIT	n/a	n/a		1	2
11	11.04	tataḥ	tataḥ	indecl	tato	tatas	indecl	LEMMA_CONVENTION	no	yes	adverb--tas/-taḥ	1	1
11	11.04	me	asmat	nominal	me	mad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
11	11.04	tvam	yuṣmat	nominal	tvaṃ	tvad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
11	11.04	darśaya	√dṛś	verb	darśaya	darśay	verb	LEMMA_DIVERGE	no	yes		1	1
11	11.04	ātmānam	ātman	nominal	ātmānam	ātman	nominal	MATCH	yes	yes		1	1
11	11.04	avyayam	a-vyaya	nominal	avyayam	avyaya	indecl	POS_DIVERGE	yes	no		1	1
11	11.05	śrī-bhagavān	śrī-bhagavant	nominal	śrī|bhagavān	śrī|bhagavant	nominal|nominal	COMPOUND_SPLIT	n/a	n/a		1	2
11	11.05	uvāca	√vac	verb	uvāca	vac	verb	MATCH	yes	yes		1	1
11	11.05	paśya	√dṛś	verb	paśya	paś	verb	LEMMA_DIVERGE	no	yes		1	1
11	11.05	me	asmat	nominal	me	mad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
11	11.05	pārtha	pārtha	nominal	pārtha	pārtha	nominal	MATCH	yes	yes		1	1
11	11.05	rūpāṇi	rūpa	nominal	rūpāṇi	rūpa	nominal	MATCH	yes	yes		1	1
11	11.05	śataśaḥ	śataśaḥ	indecl	śataśo	śataśas	indecl	LEMMA_CONVENTION	no	yes	adverb--tas/-taḥ	1	1
11	11.05	atha	atha	indecl	'tha	atha	indecl	MATCH	yes	yes		1	1
11	11.05	sahasraśaḥ	sahasraśaḥ	indecl	sahasraśaḥ	sahasraśas	indecl	LEMMA_CONVENTION	no	yes	adverb--tas/-taḥ	1	1
11	11.05	nānā-vidhāni	nānā-vidha	nominal	nānāvidhāni	nānāvidha	indecl	POS_DIVERGE	yes	no		1	1
11	11.05	divyāni	divya	nominal	divyāni	divya	indecl	POS_DIVERGE	yes	no		1	1
11	11.05	nānā-varṇākṛtīni	nānā-varṇa-ākṛti	nominal	nānā|varṇa|ākṛtīni	nānā|varṇa|ākṛti	indecl|nominal|nominal	COMPOUND_SPLIT	n/a	n/a		1	3
11	11.05	ca	ca	indecl	ca	ca	indecl	MATCH	yes	yes		1	1
11	11.06	paśya	√dṛś	verb	paśya	paś	verb	LEMMA_DIVERGE	no	yes		1	1
11	11.06	ādityān	āditya	nominal	ādityān	āditya	nominal	MATCH	yes	yes		1	1
11	11.06	vasūn	vasu	nominal	vasūn	vasu	nominal	MATCH	yes	yes		1	1
11	11.06	rudrān	rudra	nominal	rudrān	rudra	nominal	MATCH	yes	yes		1	1
11	11.06	aśvinau	aśvin	nominal	aśvinau	aśvin	nominal	MATCH	yes	yes		1	1
11	11.06	marutaḥ	mārut	nominal	marutaḥ	marut	nominal	LEMMA_CONVENTION	no	yes	vowel-sandhi/contraction	1	1
11	11.06	tathā	tathā	indecl	tathā	tathā	indecl	MATCH	yes	yes		1	1
11	11.06	bahūni	bahu	nominal	bahūni	bahu	indecl	POS_DIVERGE	yes	no		1	1
11	11.06	adṛṣṭa-pūrvāṇi	adṛṣṭa-pūrva	nominal	adṛṣṭa|pūrvāṇi	adṛṣṭa|pūrva	indecl|nominal	COMPOUND_SPLIT	n/a	n/a		1	2
11	11.06	paśya	√dṛś	verb	paśya	paś	verb	LEMMA_DIVERGE	no	yes		1	1
11	11.06	āścaryāṇi	āścarya	nominal	āścaryāṇi	āścarya	nominal	MATCH	yes	yes		1	1
11	11.06	bhārata	bhārata	nominal	bhārata	bhārata	nominal	MATCH	yes	yes		1	1
11	11.07	iha	iha	indecl	iha	iha	indecl	MATCH	yes	yes		1	1
11	11.07	eka-stham	eka-stha	nominal	ekastham	ekastha	indecl	POS_DIVERGE	yes	no		1	1
11	11.07	jagat	jagat	nominal	jagat	jagant	nominal	LEMMA_CONVENTION	no	yes	final-t/d+n	1	1
11	11.07	kṛtsnam	kṛtsna	nominal	kṛtsnam	kṛtsna	indecl	POS_DIVERGE	yes	no		1	1
11	11.07	paśya	√dṛś	verb	paśya	paś	verb	LEMMA_DIVERGE	no	yes		1	1
11	11.07	a-dya	a-dya	indecl	adya	adya	indecl	MATCH	yes	yes		1	1
11	11.07	sa-carācaram	sa-cara-acara	nominal	sacarācaram	sacarācara	nominal	LEMMA_CONVENTION	no	yes	vowel-sandhi/contraction	1	1
11	11.07	mama	asmat	nominal	mama	mad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
11	11.07	dehe	deha	nominal	dehe	deha	nominal	MATCH	yes	yes		1	1
11	11.07	guḍākeśa	guḍākeśa	nominal	guḍākeśa	guḍākeśa	nominal	MATCH	yes	yes		1	1
11	11.07	yat	yat	nominal	yat	yad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
11	11.07	ca	ca	indecl	ca	ca	indecl	MATCH	yes	yes		1	1
11	11.07	anyat	anya	nominal	anyat	anya	nominal	MATCH	yes	yes		1	1
11	11.07	draṣṭum	√dṛś	unknown	draṣṭum	dṛś	verb	POS_DIVERGE	yes	no		1	1
11	11.07	icchasi	√iṣ	verb	icchasi	iṣ	verb	MATCH	yes	yes		1	1
11	11.08	na	na	indecl	na	na	indecl	MATCH	yes	yes		1	1
11	11.08	tu	tu	indecl	tu	tu	indecl	MATCH	yes	yes		1	1
11	11.08	mām	asmat	nominal	māṃ	mad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
11	11.08	śakyase	√śak	verb	śakyase	śak	verb	MATCH	yes	yes		1	1
11	11.08	draṣṭum	√dṛś	unknown	draṣṭum	dṛś	verb	POS_DIVERGE	yes	no		1	1
11	11.08	anena	idam	nominal	anena	idam	nominal	MATCH	yes	yes		1	1
11	11.08	eva	eva	indecl	eva	eva	indecl	MATCH	yes	yes		1	1
11	11.08	sva-cakṣuṣā	sva-cakṣuḥ	nominal	sva|cakṣuṣā	sva|cakṣus	indecl|nominal	COMPOUND_SPLIT	n/a	n/a		1	2
11	11.08	divyam	divya	nominal	divyaṃ	divya	indecl	POS_DIVERGE	yes	no		1	1
11	11.08	dadāmi	√dā	verb	dadāmi	dā	verb	MATCH	yes	yes		1	1
11	11.08	te	yuṣmat	nominal	te	tvad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
11	11.08	cakṣuḥ	cakṣuḥ	nominal	cakṣuḥ	cakṣus	nominal	LEMMA_CONVENTION	no	yes	adverb--tas/-taḥ	1	1
11	11.08	paśya	√dṛś	verb	paśya	paś	verb	LEMMA_DIVERGE	no	yes		1	1
11	11.08	me	asmat	nominal	me	mad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
11	11.08	yogam	yoga	nominal	yogam	yoga	nominal	MATCH	yes	yes		1	1
11	11.08	aiśvaram	aiśvara	nominal	aiśvaram	aiśvara	indecl	POS_DIVERGE	yes	no		1	1
11	11.09	saṁjayaḥ	sam-jaya	nominal	saṃjaya	saṃjaya	nominal	LEMMA_CONVENTION	no	yes	nasal-class	1	1
11	11.09	uvāca	√vac	verb	uvāca	vac	verb	MATCH	yes	yes		1	1
11	11.09	evam	evam	indecl	evam	evam	indecl	MATCH	yes	yes		1	1
11	11.09	uktvā	√vac	unknown	uktvā	vac	verb	POS_DIVERGE	yes	no		1	1
11	11.09	tataḥ	tataḥ	indecl	tato	tatas	indecl	LEMMA_CONVENTION	no	yes	adverb--tas/-taḥ	1	1
11	11.09	rājan	rājan	nominal	rājan	rājan	nominal	MATCH	yes	yes		1	1
11	11.09	mahā-yogeśvaraḥ	mahā-yoga-īśvara	nominal	mahā|yoga|īśvaraḥ	mahat|yoga|īśvara	indecl|nominal|nominal	COMPOUND_SPLIT	n/a	n/a		1	3
11	11.09	hariḥ	hari	nominal	hariḥ	hari	nominal	MATCH	yes	yes		1	1
11	11.09	darśayāmāsa	√dṛś	verb	darśayāmāsa	darśay	verb	LEMMA_DIVERGE	no	yes		1	1
11	11.09	pārthāya	pārtha	nominal	pārthāya	pārtha	nominal	MATCH	yes	yes		1	1
11	11.09	paramam	parama	nominal	paramaṃ	parama	indecl	POS_DIVERGE	yes	no		1	1
11	11.09	rūpam	rūpa	nominal	rūpam	rūpa	nominal	MATCH	yes	yes		1	1
11	11.09	aiśvaram	aiśvara	nominal	aiśvaram	aiśvara	indecl	POS_DIVERGE	yes	no		1	1
11	11.10	aneka-vaktra-nayanam	aneka-vaktra-nayana	nominal	aneka|vaktra|nayanam	aneka|vaktra|nayana	nominal|nominal|nominal	COMPOUND_SPLIT	n/a	n/a		1	3
11	11.10	anekādbhuta-darśanam	aneka-adbhuta-darśana	nominal	aneka|adbhuta|darśanam	aneka|adbhuta|darśana	nominal|indecl|nominal	COMPOUND_SPLIT	n/a	n/a		1	3
