sutra_id	sutra_text_slp1	exemplar_forms	exemplar_loci	texts	mean_chain_position	status	scope_justification
4.4.34	SabdadarduraM karoti	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.35	pakzimatsyamfgAn hanti	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.36	paripanTaM ca tizWati	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.37	mATottarapadapadavyanupadaM DAvati	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.38	AkrandAwWaYca	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.39	padottarapadaM gfhRAti	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.40	pratikaRWArTalalAmaM ca	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.41	DarmaM carati	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.42	pratipaTameti WaMSca	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.43	samavAyAn samavEti	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.44	parizado RyaH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.45	senAyA vA	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.46	saMjYAyAM lalAwakukkuwyO paSyati	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.47	tasya Darmyam	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.48	aR mahizyAdiByaH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.49	fto'Y	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.50	avakrayaH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.51	tadasya paRyam	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.52	lavaRAwWaY	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.53	kiSarAdiByaH zWan	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.54	SalAluno'nyatarasyAm	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.55	Silpam	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.56	maqqukaJarJarAdaRanyatarasyAm	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.57	praharaRam	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.58	paraSvaDAwWaYca	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.59	SaktiyazwyorIkak	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.60	astinAstidizwaM matiH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.61	SIlam	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.62	CatrAdiByo RaH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.63	karmADyayane vfttam	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.64	bahvacpUrvapadAwWac	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.65	hitaM BakzAH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.66	tadasmE dIyate niyuktam	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.67	SrARAmAMsOdanAwwiWan	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.68	BaktAdaRanyatarasyAm	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.69	tatra niyuktaH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.70	agArAntAwWan	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.71	aDyAyinyadeSakAlAt	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.72	kaWinAntaprastArasaMsTAnezu vyavaharati	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.73	nikawe vasati	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.74	AvasaTAt zWal	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.75	prAgGitAdyat	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.76	tadvahati raTayugaprAsaNgam	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.77	Duro yaqQakO	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.78	KaH sarvaDurAt	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.79	ekaDurAlluk ca	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.80	SakawAdaR	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.81	halasIrAwWak	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.82	saMjYAyAM janyAH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.83	viDyatyaDanuzA	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.84	DanagaRaM labDA	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.85	annARRaH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.86	vaSaM gataH	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
4.4.87	padamasmin dfSyam	0	0	0		dark-out-of-scope	never-fires-on-AG-cells: no successful Prakriya history over Cologne-attested cells of AG lemmas includes this code (metarule / adhikāra / Vedic-accent / unimplemented operator relative to vidyut 0.4.0 generator surface)
