lemma_slp1	dict	sense_id	failure_class	n_ls	gloss
nIlakaRWa	mw	mw:111481:1	no-shared-witness	1	N. of a Tīrtha
nIlakaRWa	pwg	pwg:40478:2	witness-too-common	1	blauhalsig
nIlakaRWa	pwg	pwg:40478:5	cross-language-gap	0	eine Hühnerart
nIlakaRWa	pwg	pwg:40478:6	no-shared-witness	1	Bachstelze
nIlakaRWa	pwg	pwg:40478:7	no-shared-witness	2	Sperling
nIlakaRWa	pwg	pwg:40478:8	no-shared-witness	3	der blauhalsige Heher
nIlakaRWa	pwg	pwg:40478:9	no-shared-witness	2	= Hyperanthera Moringa Vahl
nIlakaRWa	pwg	pwg:40478:11	no-shared-witness	4	N. pr. verschiedener Scholiasten und Autoren . . u. s. w. . (?)
nIlakaRWa	pwg	pwg:40478:12	no-shared-witness	2	Rettig
nIlakaRWa	pwg	pwg:40478:13	cross-language-gap	0	Vgl
nIlakaRWa	pwg	pwg:77604:1	no-shared-witness	3	N. pr. eines Mannes . . . . . . . . . Titel eines Werkes
nIlakaRWa	pwg	pwg:77604:2	no-shared-witness	1	f. Titel eines von einem Nīlakaṇṭha verfassten Commentars ; vgl. unter 2〉h〉
nIlakaRWa	pwg	pwg:77604:3	no-shared-witness	1	n. N. pr. eines Tīrtha
nIlakaRWa	pwg	pwg:40478:1	no-gloss	0	( + )
nIlakaRWa	pwg	pwg:40478:3	no-gloss	0	m
citraka	vcp	vcp:19772:1	no-citation-apparatus	0	citraka na0 citramiva kAyati kE ka citra svArTe ka vA . 1 tilake medi0 citreRa kAyati kE ka . 2 vyAGre 3 vyAGra- Bede (citAvAGa) . puMstrI hemaca0 striyAM jAtitvAt NAz . (cirAtA) KyAta 4 ozaDiBede pu0 citrakaH kawukaH pAke vahnikft pAcano laGuH . rUkzozRo gra…
citraka	md	md:7582:1	no-shared-witness	0	citra-ka, m. small hunting leopard (Cheeta); n. mark ( —˚ , a. characterised by); picture, painting; -kara, m. painter ( a mixed caste ); -karman, n. painting; picture; adornment [Page94-3] ( Pr. ); -kūṭa, m. hill of pleasure; ( Bright-peak ), N. of a mountai…
citraka	ap90	ap90:13335:2	no-shared-witness	0	1 Bright, lovely, agreeable
citraka	ap90	ap90:13335:3	no-shared-witness	0	2 Brave, powerful
citraka	ap90	ap90:13335:6	no-shared-witness	0	2 A tiger in general
citraka	ap90	ap90:13335:7	no-shared-witness	0	3 A small hunting leopard
citraka	ap90	ap90:13335:8	no-shared-witness	0	4 N. of a tree
citraka	mw	mw:73971:1	witness-too-common	1	a kind of snake
citraka	mw	mw:73972:1	no-shared-witness	0	(in alg. ) the 8th unknown quantity
citraka	mw	mw:73974:1	witness-too-common	1	Plumbago zeylanica
citraka	mw	mw:73976:1	no-shared-witness	1	Ricinus communis
citraka	mw	mw:73977:1	witness-too-common	2	N. of a son (of Vṛṣṇi or Pṛśni , ; of Dhṛtarāṣṭra , )
citraka	mw	mw:73978:1	no-shared-witness	1	of a Nāga , , Sch
citraka	mw	mw:73979:1	witness-too-common	1	( pl. ) of a people
citraka	mw	mw:73980:1	no-shared-witness	1	n. a mark (only ifc. ‘marked or characterised by’, , Sch. )
citraka	mw	mw:73982:1	witness-too-common	1	a painting
citraka	pwg	pwg:25411:1	cross-language-gap	0	(von )
citraka	pwg	pwg:25411:3	no-shared-witness	1	Maler
citraka	pwg	pwg:25411:4	no-shared-witness	5	Tiger; Panther
citraka	pwg	pwg:25411:5	witness-too-common	1	eine Schlangenart
citraka	pwg	pwg:25411:6	no-shared-witness	1	Name zweier Pflanzen
citraka	pwg	pwg:25411:7	witness-too-common	4	die Frucht
citraka	pwg	pwg:25411:8	no-shared-witness	4	β〉 Ricinus communis
citraka	pwg	pwg:25411:9	cross-language-gap	0	N. pr
citraka	pwg	pwg:25411:10	witness-too-common	2	α〉 eines Sohnes Vṛṣṇi ʼs ( Pṛśni ʼs)
citraka	pwg	pwg:25411:11	witness-too-common	1	β〉 eines Sohnes des Dhṛtarāṣṭra (auch ein Nāga )
citraka	pwg	pwg:25411:12	no-shared-witness	1	γ〉 eines Nāga , Sch
citraka	pwg	pwg:25411:13	witness-too-common	1	δ〉 eines Volkes
citraka	pwg	pwg:25411:15	witness-too-common	5	Sectenzeichen auf der Stirn
citraka	pwg	pwg:25411:16	witness-too-common	1	einer besonderen Fechtart
citraka	pwg	pwg:25411:17	witness-too-common	1	N. pr. eines Waldes am Gebirge Raivataka ( vgl. )
citraka	pwg	pwg:73770:1	witness-too-common	3	Lesart der st. der
citraka	pwg	pwg:73770:2	no-shared-witness	1	gekennzeichnet
citraka	ap90	ap90:13335:1	no-gloss	0	a
citraka	ap90	ap90:13335:4	no-gloss	0	
citraka	ap90	ap90:13335:9	no-gloss	0	
citraka	mw	mw:73970:1	no-gloss	2	= , ( , C )
citraka	pwg	pwg:25411:2	no-gloss	0	m
citraka	pwg	pwg:25411:14	no-gloss	0	n
kAYcana	vcp	vcp:12853:1	no-citation-apparatus	0	kAYcana na0 kAci dIptO BAve lyuw . 1 dIptO . kAci dIptO lyu . 2 svarRe amaraH . amitrAdapi sadvfttamameDyAdapi kAYcanam vAryyannagomahIvAsastilakAYcanasarpizAm govIjakAYcanErvESyaM SUdraM sarvEstu pAtakEH manuH . 3 padma- keSare medi0 . 4 nAgakeSarapuzpe 5 Da…
kAYcana	md	md:5700:1	no-shared-witness	0	kāñcana, n. gold; money; a. ( ī ) golden; -giri, m. gold mtn. , ep. of Meru; -prabha, a. shining like gold; -maya, a. ( ī ) golden; -mālā, f. N. of various women ; -varman, m. N. of a king ; -acala, -adri, m. ep. of Mount Meru
kAYcana	mw	mw:47347:1	no-shared-witness	1	money, wealth, property
kAYcana	mw	mw:47348:1	no-shared-witness	1	the filament of the lotus
kAYcana	mw	mw:47350:1	no-shared-witness	1	m. N. of several edible plants ( Mesua ferrea , ; Michelia Champaca , ; Ficus glomerata , ; Bauhinia variegata , ; Datura fastuosa , ; Rottleria tinctoria , )
kAYcana	mw	mw:47352:1	no-shared-witness	1	a particular form of temple
kAYcana	mw	mw:47353:1	no-shared-witness	1	N. of the fifth Buddha
kAYcana	mw	mw:47354:1	no-shared-witness	0	N. of a son of Nārāyaṇa (author of the play Dhanaṃjaya-vijaya )
kAYcana	mw	mw:47355:1	no-shared-witness	0	N. of a prince ( cf. )
kAYcana	pwg	pwg:16147:3	no-shared-witness	3	Staubfaden des Lotus
kAYcana	pwg	pwg:16148:3	cross-language-gap	0	N. verschiedener [Page2-0204] Pflanzen
kAYcana	pwg	pwg:16148:4	no-shared-witness	3	α〉 Mesua ferrea
kAYcana	pwg	pwg:16148:5	cross-language-gap	0	β〉 Michelia Champaca ( )
kAYcana	pwg	pwg:16148:6	cross-language-gap	0	γ〉 Ficus glomerata
kAYcana	pwg	pwg:16148:7	no-shared-witness	1	δ〉 Bauhinia variegata
kAYcana	pwg	pwg:16148:8	no-shared-witness	1	ε〉 Datura fastuosa
kAYcana	pwg	pwg:16148:10	no-shared-witness	3	N. pr. des 5ten Buddha . — eines Fürsten ( s. )
kAYcana	pwg	pwg:16148:12	no-shared-witness	4	Gelbwurz
kAYcana	pwg	pwg:16148:13	cross-language-gap	0	eine Art Asclepias
kAYcana	pwg	pwg:16148:14	no-shared-witness	2	ein best. gelbes Pigment
kAYcana	pwg	pwg:70243:1	no-shared-witness	1	Gold; Geld
kAYcana	pwg	pwg:70244:1	no-shared-witness	1	eine best. essbare Pflanze
kAYcana	pwg	pwg:70244:2	outranked	2	N. pr. eines Purodhas . eines Autors
kAYcana	pwg	pwg:16147:1	no-gloss	0	1. n
kAYcana	pwg	pwg:16148:2	no-gloss	0	m
kAYcana	pwg	pwg:16148:9	no-gloss	1	ζ〉 =
kAYcana	pwg	pwg:16148:11	no-gloss	0	f
aja	vcp	vcp:664:1	no-citation-apparatus	0	aja zatO kzepaRe ca BvAdi0 para0 saka0 sew . ajati . avEzIt AjIt . tfc ajitA vetA . GaY . AjaH . ajanti vahniM sadanAnyacCa iti vedaH
aja	vcp	vcp:665:1	no-citation-apparatus	0	aja dIptO idit curAdi0 uBaya0 sew aka0 . aYjayati te . AYjijat ta
aja	vcp	vcp:666:1	no-citation-apparatus	0	aja pu0 na jAyate jana qa na0 ta0 . ISvare, na jAto na janizyate iti SruteH na hi jAto na jAye'haM na janizye kadAcana . kzetrajYaH sarvaBUtAnAM tasmAdahamajaHsmftaH iti BAra0 . jIve ca ajonityaH SASvato'yaM purARo na hanyate hanyamAne SarIre iti gItA . jahAt…
aja	md	md:451:1	no-shared-witness	0	1. aj-á, m. herding; drover; he-goat
aja	md	md:453:1	no-shared-witness	0	3. aj-a, the √ aj
aja	ap90	ap90:352:4	no-shared-witness	1	2 The (individual) soul ( )
aja	ap90	ap90:352:5	no-shared-witness	1	3 A ram, hegoat [ ]
aja	ap90	ap90:352:7	no-shared-witness	1	5 A sort of corn or grain
aja	ap90	ap90:352:8	no-shared-witness	0	6 Mover, leader ( Ved. ), said of Indra, Maruts, Rudra &amp;c.; a drove
aja	ap90	ap90:352:12	no-shared-witness	0	10 N. of the father of Daśaratha and grand-father of Rāma; so called because he was born on the Brāhma Muhūrta
aja	ap90	ap90:352:14	no-shared-witness	0	Comp
aja	ap90	ap90:352:15	no-shared-witness	1	[ ; ] N. of the ancestor of a warrior tribe
aja	ap90	ap90:352:16	no-shared-witness	0	[ ; ] a kind of prickly nightshade, ( Mar. )
aja	ap90	ap90:352:17	no-shared-witness	0	( pb ) [ ] N. of a potherb Convolvulus Argenteus
aja	ap90	ap90:352:18	no-shared-witness	1	[ ] goats and sheep; small cattle
aja	ap90	ap90:352:19	no-shared-witness	0	goats and horses
aja	ap90	ap90:352:21	no-shared-witness	0	[ ] N. of one of the 11 Rudras, or of the asterism presided over by that deity
aja	ap90	ap90:352:22	no-shared-witness	0	[ ] goats and rams
aja	ap90	ap90:352:24	no-shared-witness	0	[ ] N. of the plant Terminalia Alata Tomentosa; of another tree Shorea Robusta
aja	ap90	ap90:352:25	no-shared-witness	0	[ ] the shrubby basil
aja	ap90	ap90:352:26	no-shared-witness	0	a kind of ( Mar. )
aja	ap90	ap90:352:28	no-shared-witness	0	[ ] a huge serpent (boa constrictor) who is said to swallow goats
aja	ap90	ap90:352:29	no-shared-witness	0	N. of a plant
aja	ap90	ap90:352:30	no-shared-witness	0	See below
aja	ap90	ap90:352:31	no-shared-witness	0	[ ] an infantile disease (Mentagra)
aja	ap90	ap90:352:32	no-shared-witness	0	[ ; ] a goatherd; so
aja	ap90	ap90:352:34	no-shared-witness	0	[ ] a kind of plant ( )
aja	ap90	ap90:352:36	no-shared-witness	0	1 N. of the 25th asterism
aja	ap90	ap90:352:37	no-shared-witness	0	2 fire, the presiding deity of goats ( )
aja	ap90	ap90:352:38	outranked	0	[ ] a mineral substance
aja	ap90	ap90:352:40	no-shared-witness	0	1 the best of goats
aja	ap90	ap90:352:41	outranked	0	2 N. of Mars; lord of the sign Aries
aja	ap90	ap90:352:44	no-shared-witness	0	N. of a Rudra; See above
aja	ap90	ap90:352:45	no-shared-witness	0	[ ] a fool (silly like the goat)
aja	ap90	ap90:352:46	no-shared-witness	0	[ ] N. of the plant (the leaves of which are very dear to goats)
aja	ap90	ap90:352:47	no-shared-witness	0	a. Ved. bleating like a goat
aja	ap90	ap90:352:49	no-shared-witness	0	1 a butcher
aja	ap90	ap90:352:50	no-shared-witness	0	2 N. of a country (the modern Ajmeer, which, it is supposed, formerly abounded in butchers)
aja	ap90	ap90:352:52	no-shared-witness	0	1 N. of the place called Ajmeer
aja	ap90	ap90:352:53	no-shared-witness	0	2 N. of the eldest son of Hasti, born in the family of Puru, son of Yayāti
aja	ap90	ap90:352:54	no-shared-witness	0	3 surname of Yudhiṣṭhira
aja	ap90	ap90:352:55	no-shared-witness	0	a. goat-faced
aja	ap90	ap90:352:56	no-shared-witness	0	N. of a Prajāpati (Dakṣa.) When Dakṣa reviled Śiva at his sacrificial session, Vīrabhadra pulled out his face, and afterwards at the request of Śiva himself he put up a goat's face in place of the original human one
aja	ap90	ap90:352:57	no-shared-witness	0	N. of a ( pb ) Rākṣasī kept to watch over Sītā in the Aśoka garden at Laṅkā
aja	ap90	ap90:352:59	no-shared-witness	0	[ , ] N. of a very useful medicinal plant, Common Carroway; the species called Apium Involucratum or Ligusticum Ajowan ( Mar. )
aja	ap90	ap90:352:60	no-shared-witness	0	[ ] antimony
aja	ap90	ap90:352:61	no-shared-witness	0	[ ] cowage, Carpopogen Pruriens
aja	ap90	ap90:352:62	no-shared-witness	0	[ ] N. of a sage, or of a tribe sprung from him
aja	ap90	ap90:352:63	no-shared-witness	1	f. [ . .] one of the three divisions of the southern path comprehending the three asterisms , and ; a sort of heavenly passage ( )
aja	ap90	ap90:352:64	no-shared-witness	0	2 goat's path
aja	ap90	ap90:352:65	no-shared-witness	0	[ ] N. of plant, or Odina Wodier, highly medicinal, ( Mar. ), See
aja	mw	mw:1928:1	witness-too-common	1	1. m. a drove, troop (of Marut s)
aja	mw	mw:1929:1	no-shared-witness	0	a driver, mover, instigator, leader
aja	mw	mw:1931:1	no-shared-witness	0	the leader of a flock
aja	mw	mw:1932:1	no-shared-witness	0	a he-goat, ram [ cf. Gk. αἴξ , αἰγός ; Lith. oẓys ]
aja	mw	mw:1936:1	no-shared-witness	0	N. of a descendant of Viśvāmitra , and of Daśaratha 's or Dīrghabāhu 's father
aja	mw	mw:1938:1	no-shared-witness	0	of a kind of rice
aja	mw	mw:1940:1	no-shared-witness	1	N. of a people
aja	pwg	pwg:118042:2	no-shared-witness	2	?; vgl
aja	pwg	pwg:118043:1	no-shared-witness	1	2. 3〉b〉 = ( Comm. )
aja	pwg	pwg:62799:1	cross-language-gap	0	1. 1〉b〉 vgl
aja	pwg	pwg:62799:2	no-shared-witness	2	= ( vgl. )
aja	pwg	pwg:62800:2	no-shared-witness	1	(nach dem Schol. )
aja	pwg	pwg:62800:3	outranked	1	vgl
aja	pwg	pwg:62800:4	no-shared-witness	1	die Zeit
aja	pwg	pwg:62800:5	no-shared-witness	1	n. N. eines Sāman
aja	pwg	pwg:872:1	cross-language-gap	0	1. (von )
aja	pwg	pwg:872:3	witness-too-common	1	Treiben, Zug
aja	pwg	pwg:872:7	witness-too-common	1	Name eines Volkes
aja	pwg	pwg:872:8	no-shared-witness	1	m. pl. eine Art Ṛṣi in der Welt Brahman ʼs
aja	pwg	pwg:872:9	outranked	7	N. pr. ein Abkömmling Viśvāmitra ʼs . ein König . Sohn Nābhāga ʼs und Vater Daśaratha ʼs . . Sohn Raghu ʼs und Vater Daśaratha ʼs . . . Sohn Dilīpa ʼs und Vater Dīrghabāhu ʼs _im_
aja	pwg	pwg:872:11	cross-language-gap	0	Ziege
aja	pwg	pwg:872:12	no-shared-witness	1	N. einer strauchartigen Pflanze, deren Knollen einem Ziegeneuter gleichen
aja	pwg	pwg:873:2	no-shared-witness	3	ungeboren
aja	pwg	pwg:873:4	outranked	2	der Ungeborene, Ewige
aja	pwg	pwg:873:5	no-shared-witness	3	Brahman
aja	pwg	pwg:873:6	no-shared-witness	6	Viṣṇu
aja	pwg	pwg:873:7	no-shared-witness	3	Śiva
aja	pwg	pwg:873:8	no-shared-witness	3	Kāmadeva
aja	pwg	pwg:873:9	no-shared-witness	1	eine Art Getreide
aja	pwg	pwg:873:12	no-shared-witness	2	die unerzeugte ewige Natur
aja	ap90	ap90:352:2	no-gloss	0	
aja	ap90	ap90:352:23	no-gloss	0	
aja	ap90	ap90:352:27	no-gloss	0	= q. v
aja	ap90	ap90:352:33	no-gloss	0	
aja	ap90	ap90:352:35	no-gloss	0	
aja	ap90	ap90:352:39	no-gloss	0	
aja	ap90	ap90:352:42	no-gloss	0	= q. v
aja	ap90	ap90:352:43	no-gloss	0	
aja	ap90	ap90:352:48	no-gloss	0	[ ]
aja	ap90	ap90:352:51	no-gloss	0	[ .]
aja	ap90	ap90:352:58	no-gloss	0	
aja	pwg	pwg:118042:1	no-gloss	2	1. 1〉d〉
aja	pwg	pwg:872:2	no-gloss	0	m
aja	pwg	pwg:872:10	no-gloss	0	f
aja	pwg	pwg:873:1	no-gloss	0	2. ( 3. + )
aja	pwg	pwg:873:3	no-gloss	0	m
aja	pwg	pwg:873:10	no-gloss	1	= ( )
aja	pwg	pwg:873:11	no-gloss	0	f
balin	vcp	vcp:35362:1	no-citation-apparatus	0	balin tri0 balamastyasya ini . 1 balavati . 2 uzwre, 3 mahize, 4 vfze, 5 SUkare, 6 kundavfkze, 7 kaPe pu0 jawA0 8 mAze pu0 hema0 . 9 balerAme SaDadara0 (veliyAqA) 10 kzupe strI NIp Sabdaca0
balin	ap90	ap90:21620:3	outranked	0	2 Stout, robust
balin	ap90	ap90:21620:5	no-shared-witness	0	1 A buffalo
balin	ap90	ap90:21620:6	no-shared-witness	0	2 A hog
balin	ap90	ap90:21620:7	no-shared-witness	0	3 A camel
balin	ap90	ap90:21620:8	no-shared-witness	0	4 A bull
balin	ap90	ap90:21620:10	no-shared-witness	0	6 A kind of jasmine
balin	ap90	ap90:21620:11	no-shared-witness	0	7 The phlegmatic humour
balin	ap90	ap90:21620:12	no-shared-witness	0	8 An epithet of Balarāma
balin	mw	mw:143274:1	no-shared-witness	1	N. of Vatsa-prī
balin	mw	mw:143275:1	no-shared-witness	1	(only ) a hog bull, buffalo, camel, kind of sheep, serpent, Phaseolus Radiatus , a sort of jasmine, the phlegmatic humour, N. of a Bala-rāma
balin	pwg	pwg:51994:1	cross-language-gap	0	(von 1. )
balin	pwg	pwg:51994:4	cross-language-gap	0	Eber
balin	pwg	pwg:51994:5	cross-language-gap	0	Stier
balin	pwg	pwg:51994:6	cross-language-gap	0	Büffel
balin	pwg	pwg:51994:7	no-shared-witness	2	Kameel
balin	pwg	pwg:51994:8	no-shared-witness	2	Soldat
balin	pwg	pwg:51994:9	no-shared-witness	3	= Balarāma . _im_
balin	pwg	pwg:51994:10	no-shared-witness	1	N. pr. eines Sohnes des Vatsaprī
balin	pwg	pwg:51994:11	no-shared-witness	1	Phaseolus radiatus
balin	pwg	pwg:51994:12	cross-language-gap	0	eine Art Jasmin
balin	pwg	pwg:51994:13	no-shared-witness	1	der phlegmatische Humor
balin	pwg	pwg:51994:14	no-shared-witness	2	f. Sida cordifolia ( vgl. ) _im_
balin	ap90	ap90:21620:1	no-gloss	0	a. [ ]
balin	ap90	ap90:21620:4	no-gloss	0	m
balin	pwg	pwg:51994:3	no-gloss	0	m
cUqa	md	md:7650:1	no-shared-witness	0	cū́ḍa, m. ridge ( on bricks ); ceremony of tonsure ( performed on children ); ā, f. hair on the crown; tuft of hair left on the crown after the ceremony of tonsure ; ceremony of tonsure; crest, summit; a-ka, —˚ = cūḍā, tonsure
cUqa	mw	mw:74724:1	no-shared-witness	1	mfn. stupid (?)
cUqa	mw	mw:74725:1	no-shared-witness	2	m. ( cf. ) a sort of protuberance on a sacrificial brick, and (also ifc. f( ). )
cUqa	mw	mw:74727:1	no-shared-witness	1	m. N. of a man (with the patr. Bhāgavitti )
cUqa	mw	mw:74740:1	no-shared-witness	0	cf. , , ; , , , ; and
cUqa	pwg	pwg:25788:2	no-shared-witness	3	Wulst
cUqa	pwg	pwg:25788:4	no-shared-witness	1	N. pr. eines Mannes mit dem patron. Bhāgavitti
cUqa	pwg	pwg:25788:5	no-shared-witness	2	f. gaṇa zu
cUqa	pwg	pwg:25788:6	no-shared-witness	9	die Scheitelhaare; ein Büschel von Haaren auf dem Scheitel des Kopfes, welcher bei der Tonsur eines Kindes stehen bleibt; die Cerimonie des Haarschneidens selbst
cUqa	pwg	pwg:25788:7	no-shared-witness	1	Hahnenkamm; der Kamm beim Pfau
cUqa	pwg	pwg:25788:8	no-shared-witness	2	ein Gemach auf dem Dache eines Hauses
cUqa	pwg	pwg:25788:9	no-shared-witness	2	Gipfel
cUqa	pwg	pwg:25788:10	no-shared-witness	2	eine Art Armband
cUqa	pwg	pwg:25788:11	no-shared-witness	1	Brunnen
cUqa	pwg	pwg:25788:12	no-shared-witness	1	ein best. Metrum
cUqa	pwg	pwg:25788:13	no-shared-witness	1	N. pr. eines Frauenzimmers (?) gaṇa zu
cUqa	pwg	pwg:25788:14	cross-language-gap	0	Vgl
cUqa	pwg	pwg:73894:2	no-shared-witness	1	Kopf
cUqa	pwg	pwg:73894:3	cross-language-gap	0	Vgl. noch
cUqa	pwg	pwg:25788:1	no-gloss	0	m
cUqa	pwg	pwg:73894:1	no-gloss	1	
tripuwa	vcp	vcp:23700:1	no-citation-apparatus	0	tripuwa pu0 trIRi puwAnyasya . (KesArIM) 1 kalAyaBede 2 Sare, 3 tAlakayantre, 4 hastaBede Sabdara0 . 5 tIre 6 gokzuravfkze ratnamA0 . 7 mallikAyAM 8 sUkzmElAyAM 9 trivfti (teoqi) ca strI medi0 . 10 karRasPowalatAyAM 11 sTU- lElAyAM 12 raktatrivfti ca strI rAj…
tripuwa	mw	mw:87954:1	no-shared-witness	2	mfn. threefold
tripuwa	mw	mw:87955:1	no-shared-witness	1	m. a kind of pulse
tripuwa	mw	mw:87957:1	no-shared-witness	1	N. of a measure of length ( )
tripuwa	mw	mw:87958:1	no-shared-witness	0	(in music) a kind of measure
tripuwa	mw	mw:87959:1	no-shared-witness	1	a shore
tripuwa	pwg	pwg:31027:2	no-shared-witness	1	dreieckig
tripuwa	pwg	pwg:31027:4	no-shared-witness	3	eine Art Hülsenfrucht mit dreieckigem Korn
tripuwa	pwg	pwg:31027:6	no-shared-witness	2	Handfläche
tripuwa	pwg	pwg:31027:7	no-shared-witness	2	ein best. Längenmaass; a cubit
tripuwa	pwg	pwg:31027:8	no-shared-witness	2	Ufer
tripuwa	pwg	pwg:31027:10	no-shared-witness	6	Convolvulus Turpethum R. Br. , = . . = _im_
tripuwa	pwg	pwg:31027:11	no-shared-witness	2	Jasmin
tripuwa	pwg	pwg:31027:12	no-shared-witness	3	kleine Kardamomen
tripuwa	pwg	pwg:31027:13	no-shared-witness	2	eine Form der
tripuwa	pwg	pwg:31027:15	no-shared-witness	3	Convolvulus Turpethum R. Br. _zu_
tripuwa	pwg	pwg:31027:16	no-shared-witness	2	kleine Kardamomen
tripuwa	pwg	pwg:31027:17	cross-language-gap	0	Vgl
tripuwa	pwg	pwg:75301:1	cross-language-gap	0	dreifach zusammengelegt
tripuwa	mw	mw:87956:1	no-gloss	1	=
tripuwa	pwg	pwg:31027:1	no-gloss	0	( + )
tripuwa	pwg	pwg:31027:3	no-gloss	0	m
tripuwa	pwg	pwg:31027:5	no-gloss	1	=
tripuwa	pwg	pwg:31027:9	no-gloss	0	f
tripuwa	pwg	pwg:31027:14	no-gloss	0	f
kAlaka	vcp	vcp:13283:1	no-citation-apparatus	0	kAlaka na0 kAla svArTe ka kalayati raktatAM kala nodane Rvul vA . 1 kAlaSAke BAvapra0 tasya kfzRavarRatvAt taTAtvam . 2 yakfti hemaca0 . niKiladeharaktaprerakatvAt tasya taTAtvam . yaToktaM BAvapra0 . yadA raso yakft yAti tatra raYjakapittataH . rAgaM pAkaMca…
kAlaka	md	md:5826:1	no-shared-witness	0	kāla-ka, a. dark blue, black; -kañjá, m. pl. N. of a tribe of Asuras ; -kaṇṭhaka, m. sparrow; -karman, n. death; -kāṅkṣin, a. waiting or impatient for the right moment; -kārita, pp. temporary; -kūṭa, m. kind of poison ( esp. that produced at the churning of t…
kAlaka	ap90	ap90:10823:3	no-shared-witness	0	1 A mole, freckle, mark
kAlaka	ap90	ap90:10823:7	no-shared-witness	0	Ved
kAlaka	ap90	ap90:10823:8	no-shared-witness	0	1 A kind of bird
kAlaka	ap90	ap90:10823:9	no-shared-witness	0	2 A daughter of Dakṣa
kAlaka	mw	mw:49243:1	no-shared-witness	1	freckled (? or ‘dark’, as with anger)
kAlaka	mw	mw:49244:1	no-shared-witness	1	m. a freckle (? ‘black colour’)
kAlaka	mw	mw:49249:1	no-shared-witness	1	N. of a Rakṣas
kAlaka	mw	mw:49251:1	no-shared-witness	1	m. pl. N. of a people
kAlaka	mw	mw:49282:1	no-shared-witness	1	n. a worm-hole (in wood)
kAlaka	mw	mw:49284:1	no-shared-witness	1	N. of a pot-herb
kAlaka	mw	mw:49598:1	no-shared-witness	0	2. mf( )n. to be paid monthly (as interest, )
kAlaka	pwg	pwg:119449:1	no-shared-witness	1	hierher wohl das erste in
kAlaka	pwg	pwg:119449:2	no-shared-witness	1	N. pr. eines Volkes
kAlaka	pwg	pwg:16731:1	cross-language-gap	0	(von 1. )
kAlaka	pwg	pwg:16731:2	no-shared-witness	2	dunkelblau; dunkelblau gefärbt
kAlaka	pwg	pwg:16731:4	no-shared-witness	2	Leberfleck am Körper, Sommersprosse
kAlaka	pwg	pwg:16731:5	witness-too-common	1	das Schwarze im Auge
kAlaka	pwg	pwg:16731:6	no-shared-witness	2	Wasserschlange
kAlaka	pwg	pwg:16731:7	witness-too-common	1	eine Getraideart
kAlaka	pwg	pwg:16731:9	no-shared-witness	2	N. pr. eines Gebirges (?) _in_
kAlaka	pwg	pwg:16731:11	no-shared-witness	1	ein best. Vogel
kAlaka	pwg	pwg:16731:14	no-shared-witness	1	Leber
kAlaka	pwg	pwg:16731:15	no-shared-witness	2	Name einer Pflanze ( s. ) _im_
kAlaka	pwg	pwg:16731:16	cross-language-gap	0	Vgl
kAlaka	pwg	pwg:70520:1	no-shared-witness	1	Wurmstich im Holze
kAlaka	ap90	ap90:10823:2	no-gloss	0	
kAlaka	ap90	ap90:10823:10	no-gloss	0	
kAlaka	pwg	pwg:16731:3	no-gloss	0	m
kAlaka	pwg	pwg:16731:10	no-gloss	0	f
kAlaka	pwg	pwg:16731:13	no-gloss	0	n
mAlaka	vcp	vcp:38188:1	no-citation-apparatus	0	mAlaka na0 mala Rvul . 1 sTalapadme jawA0 . 2 nArikela- pAtraBede pu0 (mAlA) . 3 nimbavfkze pu0 amaraH
